timestamp,source,destination,relay,mission_phase,frequency_band,encryption,packet_size,delay_ms,signal_strength,ttl,ttl_evidence,dsslv_score,dynamic_ttl_trust,trust_score,status
2026-07-15 11:13:50,DeepSpace_Satellite,Earth,Relay_D,Launch,X-Band,Post-Quantum,2048,2180,-79,63,98.44,91,94.5,92.75,Normal
2026-07-15 13:12:11,Orbiter_1,Earth,Relay_B,Cruise,S-Band,RSA-4096,1024,1298,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 12:28:00,Orbiter_1,Earth,Relay_B,Sample Collection,X-Band,AES-256,1024,1276,-68,61,95.31,98,91.5,94.75,Normal
2026-07-15 14:56:20,Mars_Rover,Earth,Relay_A,Data Transmission,Ka-Band,Post-Quantum,4096,1247,-73,60,93.75,97,90.0,93.5,Normal
2026-07-15 14:41:50,DeepSpace_Satellite,Earth,Relay_X,Surface Operation,S-Band,AES-256,512,1044,-28,39,60.94,58,58.5,58.25,Injection
2026-07-15 12:13:39,ISS_Module,Earth,Relay_E,Launch,X-Band,RSA-4096,1024,458,-55,62,96.88,85,93.0,89.0,Normal
2026-07-15 13:57:52,Orbiter_1,Earth,Trusted,Data Transmission,X-Band,Post-Quantum,512,4780,-86,43,67.19,84,64.5,74.25,Replay
2026-07-15 11:44:11,Lunar_Probe,Earth,Trusted,Data Transmission,S-Band,AES-256,2048,3446,-82,41,64.06,88,61.5,74.75,Replay
2026-07-15 14:28:12,Orbiter_1,Earth,Relay_B,Surface Operation,S-Band,AES-256,2048,1325,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 12:44:05,Mars_Rover,Earth,Relay_A,Launch,Ka-Band,RSA-4096,4096,1237,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 11:44:32,ISS_Module,Earth,Relay_E,Sample Collection,X-Band,AES-256,1024,570,-57,62,96.88,87,93.0,90.0,Normal
2026-07-15 12:59:24,Orbiter_1,Earth,Relay_B,Launch,Ka-Band,Post-Quantum,4096,1279,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 12:59:36,Lunar_Probe,Earth,Relay_C,Landing,S-Band,RSA-4096,1024,972,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 11:59:52,DeepSpace_Satellite,Earth,Relay_D,Landing,X-Band,AES-256,4096,1922,-77,62,96.88,93,93.0,93.0,Normal
2026-07-15 12:00:00,ISS_Module,Earth,Relay_E,Orbit,S-Band,RSA-4096,1024,630,-57,63,98.44,87,94.5,90.75,Normal
2026-07-15 13:45:15,ISS_Module,Earth,Relay_E,Orbit,S-Band,AES-256,512,560,-59,62,96.88,89,93.0,91.0,Normal
2026-07-15 15:00:40,Mars_Rover,Earth,Relay_A,Cruise,X-Band,AES-256,512,1184,-73,64,100.0,97,96.0,96.5,Normal
2026-07-15 11:15:15,Lunar_Probe,Earth,Relay_C,Orbit,X-Band,RSA-4096,1024,974,-68,62,96.88,98,93.0,95.5,Normal
2026-07-15 11:45:28,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,S-Band,Post-Quantum,4096,2247,-79,64,100.0,91,96.0,93.5,Normal
2026-07-15 12:30:50,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,Ka-Band,AES-256,4096,2295,-82,60,93.75,88,90.0,89.0,Normal
2026-07-15 14:16:42,Mars_Rover,Earth,Relay_A,Return Mission,X-Band,AES-256,512,1205,-73,62,96.88,97,93.0,95.0,Normal
2026-07-15 12:46:17,Orbiter_1,Earth,Relay_X,Launch,X-Band,Post-Quantum,1024,722,-19,36,56.25,49,54.0,51.5,Injection
2026-07-15 12:46:28,Lunar_Probe,Earth,Relay_C,Surface Operation,S-Band,Post-Quantum,4096,921,-64,63,98.44,94,94.5,94.25,Normal
2026-07-15 13:16:57,Mars_Rover,Earth,Relay_A,Sample Collection,Ka-Band,RSA-4096,1024,1193,-71,64,100.0,99,96.0,97.5,Normal
2026-07-15 11:31:00,ISS_Module,Earth,Relay_X,Sample Collection,Ka-Band,Post-Quantum,4096,315,-7,38,59.38,37,57.0,47.0,Injection
2026-07-15 15:03:40,DeepSpace_Satellite,Earth,Relay_D,Cruise,X-Band,RSA-4096,512,1987,-78,59,92.19,92,88.5,90.25,Normal
2026-07-15 11:31:12,Orbiter_1,Earth,Relay_B,Data Transmission,X-Band,AES-256,1024,1278,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 12:32:10,DeepSpace_Satellite,Earth,Relay_D,Return Mission,S-Band,Post-Quantum,4096,2101,-79,59,92.19,91,88.5,89.75,Normal
2026-07-15 11:31:24,ISS_Module,Earth,Relay_E,Data Transmission,Ka-Band,Post-Quantum,1024,561,-59,63,98.44,89,94.5,91.75,Normal
2026-07-15 14:19:15,Mars_Rover,Earth,Relay_A,Launch,S-Band,AES-256,2048,1246,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 13:18:28,Orbiter_1,Earth,Relay_B,Cruise,X-Band,AES-256,512,1302,-69,61,95.31,99,91.5,95.25,Normal
2026-07-15 15:05:40,Lunar_Probe,Earth,Relay_X,Cruise,S-Band,Post-Quantum,512,555,-16,35,54.69,46,52.5,49.25,Injection
2026-07-15 15:06:00,ISS_Module,Earth,Relay_E,Launch,X-Band,Post-Quantum,1024,580,-56,63,98.44,86,94.5,90.25,Normal
2026-07-15 11:31:54,Mars_Rover,Earth,Relay_A,Cruise,X-Band,Post-Quantum,4096,1229,-72,63,98.44,98,94.5,96.25,Normal
2026-07-15 13:34:40,DeepSpace_Satellite,Earth,Relay_D,Launch,S-Band,AES-256,4096,2105,-78,61,95.31,92,91.5,91.75,Normal
2026-07-15 12:02:48,Lunar_Probe,Earth,Relay_C,Orbit,X-Band,RSA-4096,1024,1032,-67,62,96.88,97,93.0,95.0,Normal
2026-07-15 13:19:46,Mars_Rover,Earth,Relay_A,Surface Operation,S-Band,RSA-4096,4096,1250,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 14:21:31,Mars_Rover,Earth,Relay_X,Landing,X-Band,AES-256,4096,649,-22,36,56.25,52,54.0,53.0,Injection
2026-07-15 11:47:48,DeepSpace_Satellite,Earth,Relay_D,Orbit,S-Band,RSA-4096,4096,2202,-82,63,98.44,88,94.5,91.25,Normal
2026-07-15 13:20:25,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,X-Band,RSA-4096,1024,1974,-77,59,92.19,93,88.5,90.75,Normal
2026-07-15 13:51:30,Mars_Rover,Earth,Relay_A,Surface Operation,Ka-Band,AES-256,1024,1210,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 12:19:03,Orbiter_1,Earth,Relay_B,Surface Operation,Ka-Band,AES-256,1024,1345,-68,61,95.31,98,91.5,94.75,Normal
2026-07-15 12:19:12,Orbiter_1,Earth,Relay_B,Sample Collection,Ka-Band,Post-Quantum,1024,1260,-69,61,95.31,99,91.5,95.25,Normal
2026-07-15 12:19:21,DeepSpace_Satellite,Earth,Relay_D,Launch,Ka-Band,AES-256,4096,2077,-79,61,95.31,91,91.5,91.25,Normal
2026-07-15 11:48:30,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,AES-256,4096,630,-60,63,98.44,90,94.5,92.25,Normal
2026-07-15 11:33:06,DeepSpace_Satellite,Earth,Relay_D,Return Mission,X-Band,RSA-4096,512,2015,-76,58,90.62,94,87.0,90.5,Normal
2026-07-15 13:06:24,Mars_Rover,Earth,Unknown_Relay,Launch,X-Band,Post-Quantum,2048,429,-28,49,76.56,58,73.5,65.75,Spoofing
2026-07-15 14:24:21,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,S-Band,RSA-4096,1024,1906,-77,62,96.88,93,93.0,93.0,Normal
2026-07-15 13:53:30,Mars_Rover,Earth,Relay_A,Orbit,S-Band,RSA-4096,512,1229,-70,61,95.31,100,91.5,95.75,Normal
2026-07-15 14:24:55,DeepSpace_Satellite,Earth,Relay_D,Launch,Ka-Band,RSA-4096,2048,1862,-80,58,90.62,90,87.0,88.5,Normal
2026-07-15 12:51:36,Orbiter_1,Earth,Unknown_Relay,Orbit,X-Band,AES-256,4096,472,-26,48,75.0,56,72.0,64.0,Spoofing
2026-07-15 15:12:20,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,Post-Quantum,1024,647,-56,63,98.44,86,94.5,90.25,Normal
2026-07-15 15:12:40,Orbiter_1,Earth,Trusted,Orbit,X-Band,RSA-4096,512,5050,-85,42,65.62,85,63.0,74.0,Replay
2026-07-15 11:33:54,Mars_Rover,Earth,Relay_X,Landing,X-Band,AES-256,4096,670,-23,37,57.81,53,55.5,54.25,Injection
2026-07-15 14:57:40,Orbiter_1,Earth,Relay_B,Orbit,S-Band,AES-256,512,1327,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 13:23:53,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,Post-Quantum,2048,504,-56,64,100.0,86,96.0,91.0,Normal
2026-07-15 13:55:30,ISS_Module,Earth,Relay_E,Orbit,Ka-Band,RSA-4096,2048,560,-58,63,98.44,88,94.5,91.25,Normal
2026-07-15 13:55:45,DeepSpace_Satellite,Earth,Relay_D,Landing,S-Band,Post-Quantum,4096,1918,-81,58,90.62,89,87.0,88.0,Normal
2026-07-15 14:27:28,Mars_Rover,Earth,Unknown_Relay,Data Transmission,S-Band,AES-256,4096,434,-26,52,81.25,56,78.0,67.0,Spoofing
2026-07-15 11:34:30,DeepSpace_Satellite,Earth,Unknown_Relay,Data Transmission,Ka-Band,AES-256,2048,721,-36,47,73.44,66,70.5,68.25,Spoofing
2026-07-15 11:18:50,Orbiter_1,Earth,Relay_B,Return Mission,Ka-Band,RSA-4096,4096,1283,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 15:15:40,DeepSpace_Satellite,Earth,Relay_D,Cruise,Ka-Band,RSA-4096,512,2284,-80,62,96.88,90,93.0,91.5,Normal
2026-07-15 14:28:36,Orbiter_1,Earth,Relay_B,Data Transmission,X-Band,AES-256,2048,1280,-69,62,96.88,99,93.0,96.0,Normal
2026-07-15 12:22:21,ISS_Module,Earth,Relay_E,Sample Collection,Ka-Band,Post-Quantum,4096,615,-60,64,100.0,90,96.0,93.0,Normal
2026-07-15 12:06:40,Orbiter_1,Earth,Relay_B,Orbit,Ka-Band,Post-Quantum,1024,1288,-69,63,98.44,99,94.5,96.75,Normal
2026-07-15 12:38:30,Lunar_Probe,Earth,Relay_C,Return Mission,Ka-Band,Post-Quantum,1024,943,-65,64,100.0,95,96.0,95.5,Normal
2026-07-15 14:29:44,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,X-Band,AES-256,4096,1919,-76,59,92.19,94,88.5,91.25,Normal
2026-07-15 12:07:04,ISS_Module,Earth,Relay_E,Launch,Ka-Band,AES-256,4096,609,-59,62,96.88,89,93.0,91.0,Normal
2026-07-15 12:07:12,ISS_Module,Earth,Unknown_Relay,Sample Collection,Ka-Band,Post-Quantum,4096,197,-11,52,81.25,41,78.0,59.5,Spoofing
2026-07-15 12:39:10,Orbiter_1,Earth,Relay_B,Surface Operation,X-Band,Post-Quantum,1024,1268,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 15:02:44,ISS_Module,Earth,Relay_X,Landing,Ka-Band,RSA-4096,4096,333,-6,38,59.38,36,57.0,46.5,Injection
2026-07-15 12:55:27,Orbiter_1,Earth,Relay_B,Orbit,S-Band,AES-256,1024,1350,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 14:31:26,Lunar_Probe,Earth,Trusted,Return Mission,Ka-Band,Post-Quantum,4096,3781,-83,40,62.5,87,60.0,73.5,Replay
2026-07-15 13:43:46,Mars_Rover,Earth,Relay_A,Landing,Ka-Band,AES-256,2048,1188,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 15:04:00,Mars_Rover,Earth,Relay_A,Launch,Ka-Band,RSA-4096,4096,1183,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 12:40:10,Mars_Rover,Earth,Relay_A,Orbit,Ka-Band,AES-256,512,1223,-70,64,100.0,100,96.0,98.0,Normal
2026-07-15 13:44:28,Orbiter_1,Earth,Relay_B,Landing,S-Band,AES-256,512,1347,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 12:08:24,Lunar_Probe,Earth,Relay_C,Surface Operation,X-Band,Post-Quantum,4096,994,-66,64,100.0,96,96.0,96.0,Normal
2026-07-15 14:33:08,DeepSpace_Satellite,Earth,Relay_D,Return Mission,Ka-Band,AES-256,512,2239,-79,64,100.0,91,96.0,93.5,Normal
2026-07-15 12:08:40,Orbiter_1,Earth,Trusted,Cruise,X-Band,RSA-4096,4096,5130,-85,40,62.5,85,60.0,72.5,Replay
2026-07-15 11:52:42,ISS_Module,Earth,Relay_E,Return Mission,X-Band,RSA-4096,2048,611,-55,64,100.0,85,96.0,90.5,Normal
2026-07-15 14:01:45,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,Ka-Band,AES-256,4096,2381,-79,63,98.44,91,94.5,92.75,Normal
2026-07-15 13:45:52,ISS_Module,Earth,Relay_E,Landing,Ka-Band,RSA-4096,512,475,-59,62,96.88,89,93.0,91.0,Normal
2026-07-15 12:41:30,Mars_Rover,Earth,Relay_A,Sample Collection,S-Band,Post-Quantum,4096,1227,-70,61,95.31,100,91.5,95.75,Normal
2026-07-15 14:34:50,Mars_Rover,Earth,Relay_A,Orbit,X-Band,RSA-4096,4096,1247,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 11:20:55,Lunar_Probe,Earth,Relay_C,Cruise,Ka-Band,AES-256,1024,1002,-67,60,93.75,97,90.0,93.5,Normal
2026-07-15 15:24:00,Orbiter_1,Earth,Trusted,Return Mission,Ka-Band,AES-256,1024,4966,-86,40,62.5,84,60.0,72.0,Replay
2026-07-15 14:19:28,ISS_Module,Earth,Relay_E,Orbit,X-Band,AES-256,4096,480,-55,62,96.88,85,93.0,89.0,Normal
2026-07-15 13:14:48,DeepSpace_Satellite,Earth,Trusted,Cruise,S-Band,RSA-4096,4096,8717,-93,39,60.94,77,58.5,67.75,Replay
2026-07-15 13:31:15,DeepSpace_Satellite,Earth,Relay_D,Landing,X-Band,RSA-4096,1024,2143,-82,58,90.62,88,87.0,87.5,Normal
2026-07-15 11:21:20,Mars_Rover,Earth,Unknown_Relay,Data Transmission,Ka-Band,AES-256,1024,425,-27,52,81.25,57,78.0,67.5,Spoofing
2026-07-15 15:25:40,Mars_Rover,Earth,Relay_A,Data Transmission,X-Band,Post-Quantum,1024,1183,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 15:09:42,Mars_Rover,Earth,Relay_A,Return Mission,X-Band,Post-Quantum,2048,1222,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 14:21:04,Orbiter_1,Earth,Relay_B,Landing,X-Band,RSA-4096,4096,1317,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 15:10:20,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,X-Band,AES-256,2048,2290,-79,59,92.19,91,88.5,89.75,Normal
2026-07-15 12:59:51,Lunar_Probe,Earth,Relay_C,Surface Operation,Ka-Band,AES-256,512,917,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 13:00:02,DeepSpace_Satellite,Earth,Relay_D,Launch,S-Band,RSA-4096,1024,1948,-76,62,96.88,94,93.0,93.5,Normal
2026-07-15 14:54:54,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,AES-256,512,627,-56,64,100.0,86,96.0,91.0,Normal
2026-07-15 11:38:24,Mars_Rover,Earth,Relay_A,Orbit,S-Band,AES-256,512,1221,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 13:33:25,ISS_Module,Earth,Relay_E,Orbit,S-Band,Post-Quantum,512,476,-58,62,96.88,88,93.0,90.5,Normal
2026-07-15 11:38:36,Lunar_Probe,Earth,Relay_C,Launch,X-Band,RSA-4096,2048,1002,-64,64,100.0,94,96.0,95.0,Normal
2026-07-15 15:29:00,ISS_Module,Earth,Relay_E,Launch,Ka-Band,RSA-4096,512,493,-58,62,96.88,88,93.0,90.5,Normal
2026-07-15 13:17:36,Lunar_Probe,Earth,Trusted,Sample Collection,X-Band,Post-Quantum,512,3807,-81,41,64.06,89,61.5,75.25,Replay
2026-07-15 14:23:44,DeepSpace_Satellite,Earth,Relay_D,Launch,Ka-Band,AES-256,512,2318,-77,58,90.62,93,87.0,90.0,Normal
2026-07-15 11:39:00,Orbiter_1,Earth,Unknown_Relay,Launch,S-Band,RSA-4096,4096,441,-25,49,76.56,55,73.5,64.25,Spoofing
2026-07-15 15:30:20,ISS_Module,Earth,Relay_E,Data Transmission,X-Band,RSA-4096,2048,535,-55,64,100.0,85,96.0,90.5,Normal
2026-07-15 12:45:20,ISS_Module,Earth,Relay_E,Data Transmission,Ka-Band,Post-Quantum,4096,455,-60,64,100.0,90,96.0,93.0,Normal
2026-07-15 12:28:57,Mars_Rover,Earth,Relay_A,Data Transmission,S-Band,RSA-4096,512,1233,-73,64,100.0,97,96.0,96.5,Normal
2026-07-15 14:41:38,Lunar_Probe,Earth,Relay_C,Data Transmission,X-Band,Post-Quantum,4096,979,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 12:12:40,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,S-Band,RSA-4096,2048,2285,-81,64,100.0,89,96.0,92.5,Normal
2026-07-15 13:02:36,ISS_Module,Earth,Relay_E,Return Mission,Ka-Band,RSA-4096,4096,479,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 12:12:56,Mars_Rover,Earth,Relay_A,Sample Collection,X-Band,AES-256,1024,1181,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 14:59:24,Lunar_Probe,Earth,Relay_C,Launch,Ka-Band,AES-256,2048,977,-66,62,96.88,96,93.0,94.5,Normal
2026-07-15 13:36:27,Lunar_Probe,Earth,Relay_C,Data Transmission,X-Band,AES-256,2048,1049,-68,61,95.31,98,91.5,94.75,Normal
